22700:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
23431:ApriltagsCameraLog(1):,7,-1.238505,-0.949000,-0.949000,-0.949000,-1.279073,1.418986,1.408650,5.483083,5.416277,10.517940,51796,1.689743
23435:ApriltagsCameraLog(1):,8,-1.238505,-1.497000,-1.497000,-1.497000,-1.226337,1.408255,1.415649,5.394650,5.460798,10.369626,51796,1.671203
23441:ApriltagsCameraLog(1):,7,-1.226337,-0.922000,-0.922000,-0.922000,-1.270099,1.419017,1.410807,5.483770,5.416690,10.517940,51798,1.689743
23445:ApriltagsCameraLog(1):,8,-1.226337,-1.490000,-1.490000,-1.490000,-1.214483,1.405665,1.416394,5.394893,5.461396,10.349552,51798,1.668694
23456:ApriltagsCameraLog(1):,7,-1.214483,-0.953000,-0.953000,-0.953000,-1.259103,1.418982,1.409331,5.482982,5.417046,10.517940,51800,1.689743
23459:ApriltagsCameraLog(1):,8,-1.214483,-1.507000,-1.507000,-1.507000,-1.210197,1.408326,1.415863,5.394398,5.460989,10.369626,51800,1.671203
23468:ApriltagsCameraLog(1):,7,-1.210197,-0.930000,-0.930000,-0.930000,-1.258186,1.419008,1.410935,5.483566,5.416584,10.517940,51802,1.689743
23472:ApriltagsCameraLog(1):,8,-1.210197,-1.496000,-1.496000,-1.496000,-1.205751,1.408247,1.416424,5.394675,5.461226,10.369626,51802,1.671203
23482:ApriltagsCameraLog(1):,7,-1.205751,-0.876000,-0.876000,-0.876000,-1.252681,1.419068,1.411067,5.484940,5.416847,10.517940,51804,1.689743
23485:ApriltagsCameraLog(1):,8,-1.205751,-1.501000,-1.501000,-1.501000,-1.192498,1.408283,1.416526,5.394549,5.462228,10.369626,51804,1.671203
23504:ApriltagsCameraLog(1):,7,-1.192498,-1.009000,-1.009000,-1.009000,-1.242379,1.416378,1.411133,5.481602,5.417096,10.497812,51806,1.687226
23508:ApriltagsCameraLog(1):,8,-1.192498,-1.502000,-1.502000,-1.502000,-1.205031,1.408290,1.414703,5.394524,5.460094,10.369626,51806,1.671203
23516:ApriltagsCameraLog(1):,7,-1.205031,-1.019000,-1.019000,-1.019000,-1.253047,1.416366,1.410523,5.481348,5.416372,10.497812,51808,1.687226
23518:ApriltagsCameraLog(1):,8,-1.205031,-1.505000,-1.505000,-1.505000,-1.215593,1.408312,1.414493,5.394448,5.459683,10.369626,51808,1.671203
23530:ApriltagsCameraLog(1):,7,-1.215593,-0.952000,-0.952000,-0.952000,-1.262386,1.416443,1.410464,5.483049,5.416184,10.497812,51810,1.687226
23538:ApriltagsCameraLog(1):,8,-1.215593,-1.528000,-1.528000,-1.528000,-1.212716,1.408477,1.414552,5.393868,5.460752,10.369626,51810,1.671203
23564:ApriltagsCameraLog(1):,7,-1.212716,-0.921000,-0.921000,-0.921000,-1.263693,1.416478,1.410605,5.483836,5.416153,10.497812,51812,1.687226
23567:ApriltagsCameraLog(1):,8,-1.212716,-1.482000,-1.482000,-1.482000,-1.208852,1.408147,1.414634,5.395029,5.461265,10.369626,51812,1.671203
23604:ApriltagsCameraLog(1):,7,-1.208852,-0.904000,-0.904000,-0.904000,-1.253017,1.416497,1.410397,5.484268,5.417099,10.497812,51814,1.687226
23611:ApriltagsCameraLog(1):,8,-1.208852,-1.470000,-1.470000,-1.470000,-1.197164,1.408060,1.414578,5.395332,5.461868,10.369626,51814,1.671203
23655:ApriltagsCameraLog(1):,7,-1.197164,-0.987000,-0.987000,-0.987000,-1.241278,1.416403,1.410321,5.482161,5.417502,10.497812,51816,1.687226
23658:ApriltagsCameraLog(1):,8,-1.197164,-1.490000,-1.490000,-1.490000,-1.200586,1.408204,1.414456,5.394827,5.460600,10.369626,51816,1.671203
23684:ApriltagsCameraLog(1):,7,-1.200586,-0.849000,-0.849000,-0.849000,-1.250127,1.419097,1.410381,5.485626,5.416743,10.517940,51817,1.689743
