147791:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust
173627:ApriltagsCameraLog(1):,7,173.526074,173.115000,173.115000,173.115000,173.569161,1.781058,1.781390,1.658486,1.671192,11.652417
173647:ApriltagsCameraLog(1):,7,173.569161,173.211000,173.211000,173.211000,173.608008,1.782320,1.781244,1.653667,1.664838,11.658024
173687:ApriltagsCameraLog(1):,7,173.608008,174.262000,174.262000,174.262000,173.753280,1.774657,1.781796,1.677168,1.659254,11.619734
173727:ApriltagsCameraLog(1):,7,173.753280,173.634000,173.634000,173.634000,173.884566,1.778764,1.778273,1.649430,1.668229,11.625946
173747:ApriltagsCameraLog(1):,7,173.884566,173.912000,173.912000,173.912000,173.901057,1.777216,1.778532,1.653192,1.658830,11.617023
173787:ApriltagsCameraLog(1):,7,173.901057,174.179000,174.179000,174.179000,173.914886,1.775972,1.777873,1.659122,1.656011,11.612601
173827:ApriltagsCameraLog(1):,7,173.914886,173.600000,173.600000,173.600000,173.906064,1.777469,1.776926,1.635731,1.657569,11.603839
173847:ApriltagsCameraLog(1):,7,173.906064,173.850000,173.850000,173.850000,173.849401,1.774097,1.777227,1.643924,1.646651,11.583992
173887:ApriltagsCameraLog(1):,7,173.849401,173.888000,173.888000,173.888000,173.756508,1.773966,1.775662,1.645125,1.645287,11.583992
173927:ApriltagsCameraLog(1):,7,173.756508,173.840000,173.840000,173.840000,173.660918,1.771607,1.774814,1.643880,1.645206,11.564146
173947:ApriltagsCameraLog(1):,7,173.660918,173.456000,173.456000,173.456000,173.647212,1.775417,1.773210,1.631457,1.644544,11.583992
173987:ApriltagsCameraLog(1):,7,173.647212,173.343000,173.343000,173.343000,173.629474,1.775485,1.774325,1.625357,1.638003,11.579645
174027:ApriltagsCameraLog(1):,7,173.629474,173.226000,173.226000,173.226000,173.686701,1.775249,1.774920,1.616609,1.631681,11.571033
174047:ApriltagsCameraLog(1):,7,173.686701,173.519000,173.519000,173.519000,173.676417,1.773492,1.775108,1.618309,1.624146,11.558318
174087:ApriltagsCameraLog(1):,7,173.676417,173.812000,173.812000,173.812000,173.796992,1.772038,1.774302,1.622520,1.621226,11.549978
174127:ApriltagsCameraLog(1):,7,173.796992,173.890000,173.890000,173.890000,173.996873,1.773510,1.773171,1.617137,1.621874,11.557581
174167:ApriltagsCameraLog(1):,7,173.996873,173.867000,173.867000,173.867000,174.213493,1.769968,1.773339,1.606579,1.619506,11.521643
174187:ApriltagsCameraLog(1):,7,174.213493,174.737000,174.737000,174.737000,174.304828,1.768915,1.771659,1.623664,1.613041,11.526007
174207:ApriltagsCameraLog(1):,7,174.304828,173.658000,173.658000,173.658000,174.453022,1.773347,1.770313,1.579226,1.618359,11.530852
174247:ApriltagsCameraLog(1):,7,174.453022,174.508000,174.508000,174.508000,174.537557,1.767910,1.771939,1.598742,1.598801,11.499818
174287:ApriltagsCameraLog(1):,7,174.537557,174.298000,174.298000,174.298000,174.571712,1.770481,1.769925,1.586814,1.598772,11.512584
174327:ApriltagsCameraLog(1):,7,174.571712,174.602000,174.602000,174.602000,174.501396,1.766701,1.770215,1.591590,1.592794,11.485459
174367:ApriltagsCameraLog(1):,7,174.501396,175.355000,175.355000,175.355000,174.435449,1.761891,1.768458,1.612970,1.592193,11.461923
174387:ApriltagsCameraLog(1):,7,174.435449,174.852000,174.852000,174.852000,174.502778,1.765592,1.765245,1.594404,1.602603,11.478445
174427:ApriltagsCameraLog(1):,7,174.502778,174.972000,174.972000,174.972000,174.548313,1.762301,1.765408,1.593343,1.598503,11.451513
174447:ApriltagsCameraLog(1):,7,174.548313,173.492000,173.492000,173.492000,174.603946,1.767460,1.763845,1.541458,1.595929,11.464750
174487:ApriltagsCameraLog(1):,7,174.603946,175.015000,175.015000,175.015000,174.606905,1.761086,1.765890,1.582042,1.568710,11.434717
174527:ApriltagsCameraLog(1):,7,174.606905,175.078000,175.078000,175.078000,174.665273,1.763030,1.763513,1.578741,1.575385,11.448255
174547:ApriltagsCameraLog(1):,7,174.665273,174.992000,174.992000,174.992000,174.690035,1.760254,1.763278,1.571199,1.577064,11.421782
174587:ApriltagsCameraLog(1):,7,174.690035,175.246000,175.246000,175.246000,174.693539,1.759259,1.761759,1.574107,1.574135,11.415482
174627:ApriltagsCameraLog(1):,7,174.693539,174.430000,174.430000,174.430000,174.636668,1.762939,1.760509,1.543195,1.574127,11.429381
174647:ApriltagsCameraLog(1):,7,174.636668,174.054000,174.054000,174.054000,174.501995,1.760751,1.761762,1.529111,1.558664,11.406242
174687:ApriltagsCameraLog(1):,7,174.501995,174.068000,174.068000,174.068000,174.135236,1.760993,1.761325,1.532076,1.543885,11.409294
174727:ApriltagsCameraLog(1):,7,174.135236,174.225000,174.225000,174.225000,173.727415,1.758733,1.761175,1.542316,1.537980,11.395404
174747:ApriltagsCameraLog(1):,7,173.727415,174.107000,174.107000,174.107000,173.626902,1.759450,1.759956,1.543668,1.540149,11.401712
174787:ApriltagsCameraLog(1):,7,173.626902,172.454000,172.454000,172.454000,173.231100,1.762193,1.759707,1.496811,1.541909,11.408133
174827:ApriltagsCameraLog(1):,7,173.231100,173.380000,173.380000,173.380000,172.789700,1.759196,1.761155,1.531238,1.519372,11.394615
174847:ApriltagsCameraLog(1):,7,172.789700,172.790000,172.790000,172.790000,172.609087,1.758098,1.760187,1.518085,1.525307,11.381227
174887:ApriltagsCameraLog(1):,7,172.609087,172.309000,172.309000,172.309000,172.422487,1.761159,1.759145,1.502663,1.521695,11.401268
174927:ApriltagsCameraLog(1):,7,172.422487,172.458000,172.458000,172.458000,172.301644,1.758487,1.760172,1.507675,1.512181,11.381227
174967:ApriltagsCameraLog(1):,7,172.301644,172.661000,172.661000,172.661000,172.286195,1.760451,1.759328,1.511197,1.509929,11.397928
174987:ApriltagsCameraLog(1):,7,172.286195,172.576000,172.576000,172.576000,172.333684,1.757371,1.759892,1.503819,1.510561,11.371275
175027:ApriltagsCameraLog(1):,7,172.333684,172.963000,172.963000,172.963000,172.414888,1.758837,1.758624,1.510592,1.507193,11.384844
175047:ApriltagsCameraLog(1):,7,172.414888,172.838000,172.838000,172.838000,172.463989,1.758340,1.758739,1.501631,1.508892,11.378471
175087:ApriltagsCameraLog(1):,7,172.463989,172.687000,172.687000,172.687000,172.515335,1.757835,1.758528,1.491858,1.505262,11.372209
175127:ApriltagsCameraLog(1):,7,172.515335,173.435000,173.435000,173.435000,172.510341,1.756499,1.758172,1.510253,1.498561,11.366060
175147:ApriltagsCameraLog(1):,7,172.510341,172.952000,172.952000,172.952000,172.563498,1.754147,1.757378,1.492913,1.504413,11.342933
175187:ApriltagsCameraLog(1):,7,172.563498,172.869000,172.869000,172.869000,172.523070,1.756733,1.755745,1.490002,1.498668,11.363027
175227:ApriltagsCameraLog(1):,7,172.523070,173.139000,173.139000,173.139000,172.465874,1.756505,1.756230,1.498459,1.494334,11.363027
175247:ApriltagsCameraLog(1):,7,172.465874,173.669000,173.669000,173.669000,172.483850,1.753416,1.756377,1.515337,1.496396,11.342933
175287:ApriltagsCameraLog(1):,7,172.483850,173.016000,173.016000,173.016000,172.575348,1.753784,1.754983,1.492394,1.505880,11.339924
175327:ApriltagsCameraLog(1):,7,172.575348,173.491000,173.491000,173.491000,172.691301,1.753048,1.754359,1.504724,1.499139,11.336944
175347:ApriltagsCameraLog(1):,7,172.691301,172.896000,172.896000,172.896000,172.822607,1.755456,1.753723,1.480765,1.501936,11.351178
175387:ApriltagsCameraLog(1):,7,172.822607,174.090000,174.090000,174.090000,173.024824,1.751026,1.754577,1.510813,1.491350,11.322465
175427:ApriltagsCameraLog(1):,7,173.024824,173.468000,173.468000,173.468000,173.334250,1.753283,1.752897,1.483528,1.501099,11.334251
175447:ApriltagsCameraLog(1):,7,173.334250,173.381000,173.381000,173.381000,173.402484,1.752168,1.753066,1.470715,1.492313,11.323531
175487:ApriltagsCameraLog(1):,7,173.402484,173.366000,173.366000,173.366000,173.596827,1.751294,1.752612,1.462678,1.481514,11.315789
175527:ApriltagsCameraLog(1):,7,173.596827,173.772000,173.772000,173.772000,173.751320,1.750302,1.751958,1.467782,1.472096,11.308303
175547:ApriltagsCameraLog(1):,7,173.751320,174.670000,174.670000,174.670000,173.876405,1.749030,1.751127,1.488221,1.469940,11.301072
175587:ApriltagsCameraLog(1):,7,173.876405,173.707000,173.707000,173.707000,174.032258,1.751180,1.750147,1.450326,1.479088,11.314289
175627:ApriltagsCameraLog(1):,7,174.032258,174.207000,174.207000,174.207000,174.051487,1.750560,1.750693,1.460886,1.464708,11.309789
175647:ApriltagsCameraLog(1):,7,174.051487,173.404000,173.404000,173.404000,174.077532,1.747781,1.750623,1.433586,1.462797,11.287380
175687:ApriltagsCameraLog(1):,7,174.077532,174.196000,174.196000,174.196000,173.994101,1.747522,1.749279,1.455746,1.448185,11.285198
175727:ApriltagsCameraLog(1):,7,173.994101,174.429000,174.429000,174.429000,173.898337,1.747220,1.748406,1.460479,1.451966,11.283044
175747:ApriltagsCameraLog(1):,7,173.898337,174.254000,174.254000,174.254000,173.872503,1.747511,1.747827,1.457553,1.456225,11.285198
175787:ApriltagsCameraLog(1):,7,173.872503,174.161000,174.161000,174.161000,173.776678,1.747786,1.747671,1.457182,1.456890,11.287380
175827:ApriltagsCameraLog(1):,7,173.776678,174.215000,174.215000,174.215000,173.640143,1.748031,1.747729,1.461392,1.457036,11.289591
175847:ApriltagsCameraLog(1):,7,173.640143,174.189000,174.189000,174.189000,173.543737,1.748295,1.747887,1.463109,1.459213,11.291830
175887:ApriltagsCameraLog(1):,7,173.543737,173.958000,173.958000,173.958000,173.293259,1.746359,1.748098,1.461225,1.461160,11.276206
175927:ApriltagsCameraLog(1):,7,173.293259,173.223000,173.223000,173.223000,172.876961,1.747309,1.747229,1.445900,1.461196,11.283276
175947:ApriltagsCameraLog(1):,7,172.876961,173.012000,173.012000,173.012000,172.688498,1.745704,1.747275,1.447198,1.453548,11.270435
175987:ApriltagsCameraLog(1):,7,172.688498,173.344000,173.344000,173.344000,172.375914,1.746549,1.746487,1.465102,1.450373,11.278028
176027:ApriltagsCameraLog(1):,7,172.375914,173.082000,173.082000,173.082000,172.272852,1.747536,1.746559,1.464506,1.457738,11.285877
176047:ApriltagsCameraLog(1):,7,172.272852,172.450000,172.450000,172.450000,172.295078,1.747968,1.747065,1.447327,1.461119,11.288550
176087:ApriltagsCameraLog(1):,7,172.295078,172.987000,172.987000,172.987000,172.303535,1.747875,1.747511,1.464066,1.454223,11.288550
176127:ApriltagsCameraLog(1):,7,172.303535,172.120000,172.120000,172.120000,172.379641,1.747948,1.747720,1.437040,1.459143,11.288550
176147:ApriltagsCameraLog(1):,7,172.379641,172.901000,172.901000,172.901000,172.370222,1.747901,1.747855,1.461385,1.448092,11.288550
176187:ApriltagsCameraLog(1):,7,172.370222,172.754000,172.754000,172.754000,172.424577,1.747935,1.747907,1.456803,1.454738,11.288550
176227:ApriltagsCameraLog(1):,7,172.424577,172.695000,172.695000,172.695000,172.502198,1.747622,1.747924,1.452445,1.455771,11.285877
176247:ApriltagsCameraLog(1):,7,172.502198,172.790000,172.790000,172.790000,172.582002,1.747290,1.747770,1.452886,1.454108,11.283232
176287:ApriltagsCameraLog(1):,7,172.582002,172.989000,172.989000,172.989000,172.764797,1.749465,1.747528,1.456255,1.453497,11.300769
176331:ApriltagsCameraLog(1):,7,172.764797,173.249000,173.249000,173.249000,172.963836,1.751325,1.748501,1.459024,1.454874,11.315789
176347:ApriltagsCameraLog(1):,7,172.963836,172.974000,172.974000,172.974000,173.111078,1.750746,1.749920,1.445393,1.456943,11.310770
176387:ApriltagsCameraLog(1):,7,173.111078,173.590000,173.590000,173.590000,173.361803,1.749796,1.750333,1.457053,1.451168,11.303454
176427:ApriltagsCameraLog(1):,7,173.361803,173.693000,173.693000,173.693000,173.717883,1.751460,1.750075,1.452414,1.454111,11.316582
176447:ApriltagsCameraLog(1):,7,173.717883,173.451000,173.451000,173.451000,173.962399,1.750314,1.750766,1.434762,1.453261,11.307581
176487:ApriltagsCameraLog(1):,7,173.962399,174.072000,174.072000,174.072000,174.344248,1.751280,1.750556,1.438725,1.444011,11.315155
176527:ApriltagsCameraLog(1):,7,174.344248,174.551000,174.551000,174.551000,174.958288,1.754887,1.750917,1.438031,1.441368,11.344027
176547:ApriltagsCameraLog(1):,7,174.958288,175.466000,175.466000,175.466000,175.265277,1.755707,1.752899,1.446207,1.439696,11.350459
176587:ApriltagsCameraLog(1):,7,175.265277,176.017000,176.017000,176.017000,175.725579,1.754562,1.754319,1.448254,1.442944,11.341306
176627:ApriltagsCameraLog(1):,7,175.725579,176.271000,176.271000,176.271000,175.866580,1.754037,1.754454,1.448597,1.445599,11.337117
176647:ApriltagsCameraLog(1):,7,175.866580,176.137000,176.137000,176.137000,175.897345,1.754039,1.754252,1.444406,1.447099,11.337117
176687:ApriltagsCameraLog(1):,7,175.897345,175.706000,175.706000,175.706000,175.926608,1.753978,1.754143,1.430925,1.445752,11.337117
176727:ApriltagsCameraLog(1):,7,175.926608,176.479000,176.479000,176.479000,175.929537,1.754015,1.754073,1.455103,1.438339,11.337117
176747:ApriltagsCameraLog(1):,7,175.929537,176.229000,176.229000,176.229000,176.005736,1.754039,1.754082,1.447284,1.446721,11.337117
176787:ApriltagsCameraLog(1):,7,176.005736,176.580000,176.580000,176.580000,176.036606,1.753845,1.754061,1.455727,1.447002,11.335777
176827:ApriltagsCameraLog(1):,7,176.036606,176.086000,176.086000,176.086000,176.061264,1.753864,1.753972,1.440277,1.451365,11.335777
176847:ApriltagsCameraLog(1):,7,176.061264,176.497000,176.497000,176.497000,176.051648,1.754012,1.753918,1.455666,1.445821,11.337117
176887:ApriltagsCameraLog(1):,7,176.051648,176.062000,176.062000,176.062000,176.066595,1.754036,1.753982,1.442060,1.450743,11.337117
176927:ApriltagsCameraLog(1):,7,176.066595,175.939000,175.939000,175.939000,176.054601,1.754024,1.754010,1.438213,1.446402,11.337117
176947:ApriltagsCameraLog(1):,7,176.054601,175.846000,175.846000,175.846000,176.044339,1.754009,1.754021,1.435304,1.442307,11.337117
176987:ApriltagsCameraLog(1):,7,176.044339,176.418000,176.418000,176.418000,176.027938,1.754024,1.754021,1.453195,1.438805,11.337117
177027:ApriltagsCameraLog(1):,7,176.027938,176.742000,176.742000,176.742000,176.059555,1.753954,1.754045,1.463329,1.446000,11.337117
177067:ApriltagsCameraLog(1):,7,176.059555,176.401000,176.401000,176.401000,176.124872,1.754026,1.754047,1.452663,1.454665,11.337117
177087:ApriltagsCameraLog(1):,7,176.124872,176.469000,176.469000,176.469000,176.148064,1.754017,1.754034,1.454790,1.453664,11.337117
177127:ApriltagsCameraLog(1):,7,176.148064,176.323000,176.323000,176.323000,176.174645,1.754034,1.754027,1.450224,1.454227,11.337117
177147:ApriltagsCameraLog(1):,7,176.174645,176.393000,176.393000,176.393000,176.186671,1.754027,1.754028,1.452413,1.452225,11.337117
177187:ApriltagsCameraLog(1):,7,176.186671,175.752000,175.752000,175.752000,176.203395,1.753989,1.754028,1.432364,1.452319,11.337117
177227:ApriltagsCameraLog(1):,7,176.203395,176.035000,176.035000,176.035000,176.156806,1.754034,1.754045,1.441215,1.442341,11.337117
177247:ApriltagsCameraLog(1):,7,176.156806,176.245000,176.245000,176.245000,176.126123,1.756573,1.754040,1.447618,1.441778,11.357392
177287:ApriltagsCameraLog(1):,7,176.126123,176.141000,176.141000,176.141000,176.113783,1.751676,1.755309,1.447236,1.444697,11.318212
177327:ApriltagsCameraLog(1):,7,176.113783,176.200000,176.200000,176.200000,176.084572,1.751673,1.753492,1.449079,1.445967,11.318212
177347:ApriltagsCameraLog(1):,7,176.084572,176.204000,176.204000,176.204000,176.111467,1.754208,1.752584,1.449036,1.447524,11.338485
177387:ApriltagsCameraLog(1):,7,176.111467,175.846000,175.846000,175.846000,176.129939,1.754193,1.753396,1.437837,1.448279,11.338485
177427:ApriltagsCameraLog(1):,7,176.129939,176.204000,176.204000,176.204000,176.117737,1.751673,1.753806,1.449204,1.443059,11.318212
177447:ApriltagsCameraLog(1):,7,176.117737,175.539000,175.539000,175.539000,176.125592,1.751593,1.752742,1.428431,1.446132,11.318212
177487:ApriltagsCameraLog(1):,7,176.125592,175.561000,175.561000,175.561000,176.078297,1.751599,1.752209,1.429119,1.437279,11.318212
177527:ApriltagsCameraLog(1):,7,176.078297,175.988000,175.988000,175.988000,176.036303,1.751673,1.751921,1.442457,1.433198,11.318212
177551:ApriltagsCameraLog(1):,7,176.036303,175.642000,175.642000,175.642000,176.032381,1.754153,1.751795,1.431456,1.437827,11.338485
177587:ApriltagsCameraLog(1):,7,176.032381,176.000000,176.000000,176.000000,176.000742,1.751674,1.752984,1.442832,1.434645,11.318212
177627:ApriltagsCameraLog(1):,7,176.000742,176.362000,176.362000,176.362000,176.010682,1.754192,1.752329,1.453978,1.438738,11.338485
177647:ApriltagsCameraLog(1):,7,176.010682,175.641000,175.641000,175.641000,176.039966,1.751621,1.753283,1.431618,1.446356,11.318212
177687:ApriltagsCameraLog(1):,7,176.039966,176.548000,176.548000,176.548000,176.007919,1.751620,1.752475,1.459950,1.438984,11.318212
177727:ApriltagsCameraLog(1):,7,176.007919,175.746000,175.746000,175.746000,176.051763,1.751643,1.752093,1.434897,1.449469,11.318212
177767:ApriltagsCameraLog(1):,7,176.051763,175.918000,175.918000,175.918000,176.026941,1.754202,1.751886,1.440089,1.442182,11.338485
177787:ApriltagsCameraLog(1):,7,176.026941,176.370000,176.370000,176.370000,176.028112,1.751656,1.753045,1.454390,1.441137,11.318212
177827:ApriltagsCameraLog(1):,7,176.028112,176.107000,176.107000,176.107000,176.056678,1.754211,1.752369,1.446002,1.447765,11.338485
177847:ApriltagsCameraLog(1):,7,176.056678,175.446000,175.446000,175.446000,176.060797,1.754094,1.753289,1.425325,1.446883,11.338485
177887:ApriltagsCameraLog(1):,7,176.060797,175.699000,175.699000,175.699000,176.000970,1.751634,1.753745,1.433429,1.436106,11.318212
177927:ApriltagsCameraLog(1):,7,176.000970,175.890000,175.890000,175.890000,175.975857,1.751665,1.752693,1.439396,1.434765,11.318212
177967:ApriltagsCameraLog(1):,7,175.975857,175.458000,175.458000,175.458000,175.978887,1.751566,1.752177,1.425901,1.437080,11.318212
177987:ApriltagsCameraLog(1):,7,175.978887,176.305000,176.305000,176.305000,175.937413,1.751664,1.751895,1.452359,1.431489,11.318212
178027:ApriltagsCameraLog(1):,7,175.937413,176.103000,176.103000,176.103000,175.967254,1.754211,1.751810,1.445877,1.441925,11.338485
178047:ApriltagsCameraLog(1):,7,175.967254,176.081000,176.081000,176.081000,175.978256,1.751676,1.753013,1.445362,1.443899,11.318212
178087:ApriltagsCameraLog(1):,7,175.978256,175.922000,175.922000,175.922000,175.976597,1.751668,1.752345,1.440395,1.444631,11.318212
178127:ApriltagsCameraLog(1):,7,175.976597,175.390000,175.390000,175.390000,175.981556,1.751541,1.752008,1.423777,1.442513,11.318212
178147:ApriltagsCameraLog(1):,7,175.981556,176.231000,176.231000,176.231000,175.934345,1.751671,1.751818,1.450048,1.433144,11.318212
178187:ApriltagsCameraLog(1):,7,175.934345,176.119000,176.119000,176.119000,175.958752,1.751676,1.751765,1.446549,1.441596,11.318212
178227:ApriltagsCameraLog(1):,7,175.958752,176.179000,176.179000,176.179000,175.971761,1.751675,1.751724,1.448423,1.444073,11.318212
178247:ApriltagsCameraLog(1):,7,175.971761,176.186000,176.186000,176.186000,175.988585,1.751674,1.751703,1.448642,1.446248,11.318212
178287:ApriltagsCameraLog(1):,7,175.988585,175.685000,175.685000,175.685000,176.004611,1.751631,1.751690,1.432992,1.447445,11.318212
178327:ApriltagsCameraLog(1):,7,176.004611,175.840000,175.840000,175.840000,175.978665,1.751659,1.751679,1.437834,1.440218,11.318212
178347:ApriltagsCameraLog(1):,7,175.978665,176.651000,176.651000,176.651000,175.967408,1.751592,1.751670,1.463167,1.439026,11.318212
178387:ApriltagsCameraLog(1):,7,175.967408,175.727000,175.727000,175.727000,176.022902,1.751640,1.751697,1.434304,1.451097,11.318212
178427:ApriltagsCameraLog(1):,7,176.022902,175.608000,175.608000,175.608000,175.998881,1.751612,1.751688,1.430587,1.442700,11.318212
178447:ApriltagsCameraLog(1):,7,175.998881,175.792000,175.792000,175.792000,175.967149,1.751652,1.751669,1.436334,1.436643,11.318212
178487:ApriltagsCameraLog(1):,7,175.967149,175.685000,175.685000,175.685000,175.952930,1.751631,1.751661,1.432992,1.436489,11.318212
178527:ApriltagsCameraLog(1):,7,175.952930,176.357000,176.357000,176.357000,175.931180,1.751658,1.751650,1.453983,1.434740,11.318212
178547:ApriltagsCameraLog(1):,7,175.931180,176.174000,176.174000,176.174000,175.965748,1.751675,1.751686,1.448267,1.444362,11.318212
178587:ApriltagsCameraLog(1):,7,175.965748,176.221000,176.221000,176.221000,175.983019,1.751672,1.751684,1.449735,1.446314,11.318212
178627:ApriltagsCameraLog(1):,7,175.983019,176.033000,176.033000,176.033000,176.002339,1.751675,1.751681,1.443863,1.448025,11.318212
178647:ApriltagsCameraLog(1):,7,176.002339,176.472000,176.472000,176.472000,176.004828,1.751638,1.751678,1.457576,1.445944,11.318212
178687:ApriltagsCameraLog(1):,7,176.004828,176.049000,176.049000,176.049000,176.042753,1.751676,1.751679,1.444362,1.451760,11.318212
178727:ApriltagsCameraLog(1):,7,176.042753,175.446000,175.446000,175.446000,176.053260,1.751562,1.751678,1.425527,1.448061,11.318212
178747:ApriltagsCameraLog(1):,7,176.053260,176.305000,176.305000,176.305000,176.004774,1.751664,1.751674,1.452359,1.436794,11.318212
178791:ApriltagsCameraLog(1):,7,176.004774,176.800000,176.800000,176.800000,176.029512,1.751541,1.751688,1.467821,1.444576,11.318212
178827:ApriltagsCameraLog(1):,7,176.029512,176.158000,176.158000,176.158000,176.102061,1.751675,1.751686,1.447767,1.456199,11.318212
178847:ApriltagsCameraLog(1):,7,176.102061,176.473000,176.473000,176.473000,176.107414,1.751637,1.751679,1.457607,1.451983,11.318212
178887:ApriltagsCameraLog(1):,7,176.107414,176.607000,176.607000,176.607000,176.137458,1.751605,1.751666,1.461793,1.454795,11.318212
178927:ApriltagsCameraLog(1):,7,176.137458,176.506000,176.506000,176.506000,176.175575,1.751630,1.751649,1.458638,1.458294,11.318212
178947:ApriltagsCameraLog(1):,7,176.175575,176.067000,176.067000,176.067000,176.202399,1.751676,1.751640,1.444925,1.458466,11.318212
178987:ApriltagsCameraLog(1):,7,176.202399,176.298000,176.298000,176.298000,176.191408,1.751665,1.751665,1.452140,1.451695,11.318212
179027:ApriltagsCameraLog(1):,7,176.191408,176.336000,176.336000,176.336000,176.200061,1.754195,1.751665,1.453165,1.451918,11.338485
179047:ApriltagsCameraLog(1):,7,176.200061,176.311000,176.311000,176.311000,176.211078,1.751664,1.752931,1.452547,1.452540,11.318212
179087:ApriltagsCameraLog(1):,7,176.211078,176.492000,176.492000,176.492000,176.219190,1.751633,1.752297,1.458200,1.452544,11.318212
179127:ApriltagsCameraLog(1):,7,176.219190,176.306000,176.306000,176.306000,176.241337,1.751664,1.751972,1.452390,1.455373,11.318212
179147:ApriltagsCameraLog(1):,7,176.241337,176.057000,176.057000,176.057000,176.246586,1.751676,1.751817,1.444612,1.453882,11.318212
179187:ApriltagsCameraLog(1):,7,176.246586,176.107000,176.107000,176.107000,176.231196,1.751676,1.751754,1.446174,1.449247,11.318212
179227:ApriltagsCameraLog(1):,7,176.231196,176.250000,176.250000,176.250000,176.221113,1.751670,1.751717,1.450641,1.447710,11.318212
179247:ApriltagsCameraLog(1):,7,176.221113,176.076000,176.076000,176.076000,176.223458,1.754210,1.751694,1.445032,1.449176,11.338485
179287:ApriltagsCameraLog(1):,7,176.223458,176.254000,176.254000,176.254000,176.211507,1.751670,1.752954,1.450766,1.447105,11.318212
179327:ApriltagsCameraLog(1):,7,176.211507,176.342000,176.342000,176.342000,176.214957,1.751660,1.752313,1.453515,1.448936,11.318212
179347:ApriltagsCameraLog(1):,7,176.214957,176.345000,176.345000,176.345000,176.235270,1.751659,1.751988,1.453609,1.451226,11.318212
179387:ApriltagsCameraLog(1):,7,176.235270,176.358000,176.358000,176.358000,176.244990,1.751657,1.751825,1.454015,1.452417,11.318212
179427:ApriltagsCameraLog(1):,7,176.244990,176.174000,176.174000,176.174000,176.254164,1.751675,1.751742,1.448267,1.453216,11.318212
179447:ApriltagsCameraLog(1):,7,176.254164,176.173000,176.173000,176.173000,176.247656,1.751675,1.751710,1.448236,1.450742,11.318212
179487:ApriltagsCameraLog(1):,7,176.247656,175.938000,175.938000,175.938000,176.241596,1.751670,1.751693,1.440895,1.449489,11.318212
179507:ApriltagsCameraLog(1):,7,176.241596,176.031000,176.031000,176.031000,176.216950,1.751675,1.751692,1.443800,1.445192,11.318212
179547:ApriltagsCameraLog(1):,7,176.216950,176.057000,176.057000,176.057000,176.201854,1.751676,1.751685,1.444612,1.444496,11.318212
179587:ApriltagsCameraLog(1):,7,176.201854,176.144000,176.144000,176.144000,176.190095,1.751676,1.751680,1.447330,1.444554,11.318212
179627:ApriltagsCameraLog(1):,7,176.190095,176.146000,176.146000,176.146000,176.186353,1.751676,1.751678,1.447392,1.445942,11.318212
179647:ApriltagsCameraLog(1):,7,176.186353,175.822000,175.822000,175.822000,176.183077,1.751656,1.751676,1.437271,1.446667,11.318212
179687:ApriltagsCameraLog(1):,7,176.183077,176.187000,176.187000,176.187000,176.163765,1.751674,1.751680,1.448673,1.441969,11.318212
179727:ApriltagsCameraLog(1):,7,176.163765,176.215000,176.215000,176.215000,176.166463,1.751672,1.751678,1.449548,1.445321,11.318212
179747:ApriltagsCameraLog(1):,7,176.166463,176.140000,176.140000,176.140000,176.170484,1.751676,1.751676,1.447205,1.447434,11.318212
179787:ApriltagsCameraLog(1):,7,176.170484,175.865000,175.865000,175.865000,176.168009,1.751662,1.751676,1.438615,1.447320,11.318212
179827:ApriltagsCameraLog(1):,7,176.168009,176.222000,176.222000,176.222000,176.143411,1.751672,1.751680,1.449766,1.442967,11.318212
179847:ApriltagsCameraLog(1):,7,176.143411,176.302000,176.302000,176.302000,176.149791,1.751665,1.751678,1.452265,1.446367,11.318212
179887:ApriltagsCameraLog(1):,7,176.149791,176.466000,176.466000,176.466000,176.162147,1.751639,1.751675,1.457388,1.449316,11.318212
179927:ApriltagsCameraLog(1):,7,176.162147,175.877000,175.877000,175.877000,176.186814,1.751664,1.751667,1.438989,1.453352,11.318212
179947:ApriltagsCameraLog(1):,7,176.186814,175.843000,175.843000,175.843000,176.161663,1.751659,1.751683,1.437927,1.446171,11.318212
179987:ApriltagsCameraLog(1):,7,176.161663,175.713000,175.713000,175.713000,176.145794,1.751637,1.751682,1.433867,1.442049,11.318212
180011:ApriltagsCameraLog(1):,7,176.145794,176.096000,176.096000,176.096000,176.111317,1.751676,1.751673,1.445830,1.437958,11.318212
180047:ApriltagsCameraLog(1):,7,176.111317,175.632000,175.632000,175.632000,176.110073,1.751618,1.751674,1.431336,1.441894,11.318212
180087:ApriltagsCameraLog(1):,7,176.110073,175.974000,175.974000,175.974000,176.071263,1.751673,1.751667,1.442020,1.436615,11.318212
180127:ApriltagsCameraLog(1):,7,176.071263,175.994000,175.994000,175.994000,176.063367,1.751674,1.751667,1.442644,1.439317,11.318212
180147:ApriltagsCameraLog(1):,7,176.063367,176.472000,176.472000,176.472000,176.057736,1.754173,1.751670,1.457419,1.440981,11.338485
180187:ApriltagsCameraLog(1):,7,176.057736,176.402000,176.402000,176.402000,176.091311,1.751651,1.752949,1.455389,1.449196,11.318212
180227:ApriltagsCameraLog(1):,7,176.091311,176.224000,176.224000,176.224000,176.116533,1.751672,1.752307,1.449829,1.452294,11.318212
